file_name,cir_fidelity,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,big_movement_stage,movement_distance
qft50 70 6 full code fidelity,3.991380631130227e-09,0.01355823883132208,0.0005032129680369713,0.007443228144190529,0.07859713404115488,858,95,4898,1460,365,480.1578947368402
qft50 70 9 full code fidelity,3.4709140967162667e-09,0.013763663225419357,0.00043739565914825354,0.007443228144190538,0.07745938207877726,855,96,4898,1468,367,482.7894736842086
qft50 70 8 full code fidelity,3.1077517311275177e-09,0.014398800381387718,0.00036893679021850873,0.0074432281441905454,0.07859713404115488,846,97,4898,1460,365,480.1578947368402
qft50 75 6 full code fidelity,5.432781360536298e-09,0.010820365061092165,0.0008096549891724675,0.0074432281441905385,0.0833141920004981,903,93,4898,1428,357,469.6315789473667
qft50 75 7 full code fidelity,3.5721755452046175e-09,0.009986451687645349,0.0006025910967719817,0.007443228144190547,0.0797512586856692,919,96,4898,1452,363,477.5263157894718
qft50 75 1 full code fidelity,4.723757369150945e-09,0.009788215634661271,0.0007896398184275734,0.007443228144190533,0.08210955213636453,923,94,4898,1436,359,472.26315789473506
qft50 75 0 full code fidelity,3.061264485262249e-09,0.009739274556487973,0.0005451787067303695,0.007443228144190535,0.07745938207877726,924,97,4898,1468,367,482.7894736842086
qft50 75 8 full code fidelity,3.8413657569036984e-09,0.008722367591976088,0.0006898042651659242,0.007443228144190525,0.08577566010726731,946,96,4898,1412,353,464.3684210526299
qft50 75 9 full code fidelity,3.5726692201132626e-09,0.011150733307840992,0.0005397473298121957,0.007443228144190531,0.0797512586856692,897,96,4898,1452,363,477.5263157894718
qft50 75 5 full code fidelity,4.456541293508732e-09,0.010343074195922257,0.0007473308938107916,0.007443228144190504,0.07745938207877726,912,94,4898,1468,367,482.7894736842086
qft50 75 4 full code fidelity,3.6777607556555457e-09,0.009886836832061085,0.0006086548588201309,0.007443228144190537,0.08210955213636453,921,96,4898,1436,359,472.26315789473506
qft50 75 3 full code fidelity,3.841631186240722e-09,0.00921680708059293,0.0006528445324192197,0.007443228144190495,0.08577566010726731,935,96,4898,1412,353,464.3684210526299
qft50 75 2 full code fidelity,3.572108231184471e-09,0.00983740264790078,0.0006117095835529985,0.007443228144190544,0.0797512586856692,922,96,4898,1452,363,477.5263157894718
qft50 80 3 full code fidelity,3.5397744233923536e-09,0.0071376889034701204,0.000743598910159825,0.007443228144190515,0.08960203973284782,986,97,4898,1388,347,456.47368421052477
qft50 80 2 full code fidelity,4.130092675660075e-09,0.007173556686904638,0.0008385314103167698,0.007443228144190508,0.09224537403881655,985,96,4898,1372,343,451.210526315788
qft50 80 0 full code fidelity,4.107017398464835e-09,0.008463945727753597,0.0008056117745702875,0.007443228144190512,0.0809219867453984,952,95,4898,1444,361,474.89473684210344
qft50 80 1 full code fidelity,3.953721557739825e-09,0.007031158004374722,0.0008554922912112232,0.007443228144190539,0.08830835438779738,989,96,4898,1396,349,459.10526315789315
qft50 80 7 full code fidelity,3.676582770923526e-09,0.007656574009801482,0.0007856965545843009,0.007443228144190516,0.08210955213636453,972,96,4898,1436,359,472.26315789473506
qft50 80 6 full code fidelity,3.840521331016208e-09,0.00731883930189259,0.0008219067936805356,0.007443228144190513,0.08577566010726731,981,96,4898,1412,353,464.3684210526299
qft50 80 5 full code fidelity,3.3880792508381494e-09,0.00629701363851237,0.0008427398424047793,0.0074432281441905125,0.08577566010726731,1011,97,4898,1412,353,464.3684210526299
qft50 80 4 full code fidelity,4.416806690911031e-09,0.007929995112069594,0.0008597858467835986,0.0074432281441905125,0.08703297915793635,965,95,4898,1404,351,461.73684210526153
qft50 80 8 full code fidelity,3.954491513250108e-09,0.008213180254895508,0.0007325144069658626,0.007443228144190538,0.08830835438779738,958,96,4898,1396,349,459.10526315789315
qft50 80 9 full code fidelity,4.791434718798108e-09,0.007467064256244247,0.0010347498431133857,0.007443228144190526,0.0833141920004981,977,94,4898,1428,357,469.6315789473667
