file_name,cir_fidelity,cir_fidelity_1q_gate,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,cir_fidelity_coherence_big,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,num_big_move,num_offset_move,total_move_dis,bigmov_dis,offset_dis,average_movement
qft50 15 1 full code fidelity,3.3019639903522005e-06,1,0.4056528525015188,0.00034053746951585975,0.08618787113701255,0.2773363147419458,0.9915078265384526,180,71,2450,668,167,501,202.15789473684293,140.6315789473681,61.52631578947391,40.81047727262439
qft50 15 0 full code fidelity,8.750242424374672e-07,1,0.38970787350474184,0.00010139361660854063,0.08618787113701257,0.25693551400092707,0.9909993131575215,188,81,2450,708,177,531,214.26315789473773,149.052631578947,65.21052631578976,40.81047727262439
qft50 15 9 full code fidelity,5.6165824821936685e-06,1,0.42225022364249654,0.0005397473298121958,0.08618787113701266,0.2859338662795566,0.991711231890825,172,67,2450,652,163,489,197.31578947368502,137.26315789473654,60.05263157894758,40.8104772726244
qft50 15 8 full code fidelity,4.880654115349034e-06,1,0.41386834584198723,0.00048588387408589215,0.0861878711370126,0.2816029372991931,0.9916095292146387,176,68,2450,660,165,495,199.73684210526397,138.94736842105232,60.78947368421075,40.81047727262439
qft50 15 6 full code fidelity,1.3032185646212782e-06,1,0.3706551064126334,0.00015517325605654024,0.0861878711370128,0.2628961605121117,0.9911518671718009,198,78,2450,696,174,522,210.6315789473693,146.52631578947333,64.105263157895,40.81047727262439
qft50 15 7 full code fidelity,2.5127786327114415e-06,1,0.4373290462900008,0.0002459475332739589,0.08618787113701262,0.27105491240762636,0.9913552725241733,165,73,2450,680,170,510,205.78947368421137,143.15789473684177,62.63157894736866,40.8104772726244
qft50 15 2 full code fidelity,2.8692521618915354e-06,1,0.393634376409426,0.00030963872476308016,0.08618787113701272,0.2731330629768354,0.9914061238622663,186,72,2450,676,169,507,204.5789473684219,142.31578947368388,62.26315789473708,40.81047727262439
qft50 15 3 full code fidelity,1.6866463031640034e-06,1,0.35608578229633064,0.0002074531184533281,0.08618787113701286,0.26491299578044686,0.9912027185098939,206,76,2450,692,173,519,209.4210526315798,145.68421052631544,63.736842105263406,40.8104772726244
qft50 20 3 full code fidelity,5.221427028939257e-07,1,0.2856078805640324,8.382843250852065e-05,0.08618787113701255,0.25303554194555034,0.9908976104813354,250,85,2450,716,179,537,216.6842105263167,150.73684210526278,65.94736842105294,40.81047727262439
qft50 20 2 full code fidelity,8.814965107305423e-07,1,0.31257535494124183,0.00012637903375859274,0.08618787113701265,0.25890752925580746,0.9910501644956147,232,81,2450,704,176,528,213.05263157894825,148.2105263157891,64.84210526315817,40.81047727262439
qft50 20 1 full code fidelity,2.5117055678641197e-06,1,0.3110124781665358,0.0003456905267562592,0.08618787113701262,0.27105491240762636,0.9913552725241733,233,73,2450,680,170,510,205.78947368421137,143.15789473684177,62.63157894736866,40.8104772726244
